instrument,wedge_percent,x_parameter,x_value,y_parameter,y_value,valid_remaining_parameter_configurations,median_reduction_tonnes,minimum_reduction_tonnes,maximum_reduction_tonnes,material_outcome_regime
recycling_support,0.5,CET transformation elasticity,1.0,Circular-service elasticity,1.0,81,31.411563992500305,-2.815953254699707,244.53150582313538,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,Circular-service elasticity,2.0,81,28.23238956928253,-11.801606237888336,414.40333038568497,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,0.5,81,28.9707869887352,-13.588330686092377,313.5806609392166,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,1.0,81,21.86318552494049,-22.65156465768814,441.94171595573425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,Circular-service elasticity,2.0,81,19.054720163345337,-65.39156359434128,820.0558096170425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,0.5,81,32.03811860084534,-12.02513176202774,683.8483199477196,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,1.0,81,43.642406940460205,-13.627661883831024,439.5927299261093,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-allocation elasticity,2.0,81,36.11369287967682,-16.145567655563354,496.668692946434,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,0.5,81,26.130728840827942,-0.9884253740310669,244.53150582313538,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,1.0,81,32.0325208902359,-12.040744841098785,414.40333038568497,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,EOL-allocation elasticity,2.0,81,42.73235863447189,-15.353819131851196,156.1902437210083,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,0.5,81,22.06754571199417,-65.39156359434128,187.19864523410797,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,1.0,81,18.785082638263702,-33.50950366258621,441.94171595573425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-allocation elasticity,2.0,81,29.524982213974,-23.320895552635193,820.0558096170425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,0.5,81,30.54499077796936,-12.131373286247253,683.8483199477196,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,1.0,81,37.761255979537964,-16.145567655563354,436.51598328351974,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,EOL-productivity elasticity,2.0,81,33.91935312747955,-13.627661883831024,496.668692946434,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,0.5,81,27.36649125814438,2.490161657333374,414.40333038568497,primary_metal_saving
recycling_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,1.0,81,32.50184327363968,-6.1591756939888,215.6678558588028,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,EOL-productivity elasticity,2.0,81,25.59755426645279,-15.353819131851196,249.38035535812378,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,0.5,81,24.263435900211334,-23.320895552635193,313.5806609392166,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,1.0,81,25.59135127067566,-20.076373040676117,820.0558096170425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,EOL-productivity elasticity,2.0,81,19.054720163345337,-65.39156359434128,441.94171595573425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,0.5,81,5.387325882911682,-16.145567655563354,310.26023066043854,parameter_dependent
recycling_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,1.0,81,31.365605533123016,17.978904962539673,496.668692946434,primary_metal_saving
recycling_support,0.5,CET transformation elasticity,0.5,Metal-substitution elasticity,2.0,81,110.70874100923538,80.27240234613419,683.8483199477196,primary_metal_saving
recycling_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,0.5,81,12.450999796390533,-15.353819131851196,89.11758697032928,parameter_dependent
recycling_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,1.0,81,29.201830506324768,16.85801738500595,249.38035535812378,primary_metal_saving
recycling_support,0.5,CET transformation elasticity,1.0,Metal-substitution elasticity,2.0,81,96.48300266265869,46.07972311973572,414.40333038568497,primary_metal_saving
recycling_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,0.5,81,2.8412835001945496,-33.50950366258621,24.263435900211334,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,1.0,81,22.06754571199417,-11.056396722793579,820.0558096170425,parameter_dependent
recycling_support,0.5,CET transformation elasticity,2.0,Metal-substitution elasticity,2.0,81,81.99998539686203,-65.39156359434128,191.69184929132462,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,0.5,81,27.36649125814438,-12.02513176202774,189.31914299726486,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,1.0,81,29.201830506324768,-13.588330686092377,372.21249002218246,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-allocation elasticity,2.0,81,36.11369287967682,-15.353819131851196,313.5806609392166,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,0.5,81,27.001610696315765,-12.023508727550507,244.53150582313538,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,1.0,81,31.411563992500305,-18.480077743530273,441.94171595573425,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-allocation elasticity,2.0,81,32.857240080833435,-22.65156465768814,496.668692946434,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,0.5,81,27.062307238578796,-65.39156359434128,683.8483199477196,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,1.0,81,28.619378209114075,-33.50950366258621,414.40333038568497,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-allocation elasticity,2.0,81,38.919379353523254,-23.320895552635193,820.0558096170425,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,0.5,81,26.180310249328613,-12.28528207540512,372.21249002218246,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,1.0,81,32.60244083404541,-12.02513176202774,232.72340816259384,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,EOL-productivity elasticity,2.0,81,30.33626437187195,-15.353819131851196,249.38035535812378,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,0.5,81,29.524982213974,-9.36442095041275,439.5927299261093,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,1.0,81,36.42597407102585,-11.57026207447052,191.77452045679092,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,EOL-productivity elasticity,2.0,81,24.965400099754333,-22.65156465768814,496.668692946434,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,0.5,81,28.23238956928253,-23.320895552635193,683.8483199477196,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,1.0,81,31.369389295578003,-20.076373040676117,820.0558096170425,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,EOL-productivity elasticity,2.0,81,26.22993528842926,-65.39156359434128,353.55459839105606,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,0.5,81,6.111608684062958,-15.353819131851196,84.30537950992584,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,1.0,81,27.36649125814438,-6.039391994476318,372.21249002218246,parameter_dependent
recycling_support,0.5,Circular-service elasticity,0.5,Metal-substitution elasticity,2.0,81,95.79383367300034,56.751379907131195,208.42234355211258,primary_metal_saving
recycling_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,0.5,81,9.111645638942719,-22.65156465768814,109.94539737701416,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,1.0,81,29.524982213974,-11.056396722793579,496.668692946434,parameter_dependent
recycling_support,0.5,Circular-service elasticity,1.0,Metal-substitution elasticity,2.0,81,97.34262216091156,46.07972311973572,439.5927299261093,primary_metal_saving
recycling_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,0.5,81,5.391475796699524,-33.50950366258621,310.26023066043854,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,1.0,81,28.619378209114075,-4.313024401664734,820.0558096170425,parameter_dependent
recycling_support,0.5,Circular-service elasticity,2.0,Metal-substitution elasticity,2.0,81,98.21041071414948,-65.39156359434128,683.8483199477196,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,0.5,81,27.36649125814438,-13.633292615413666,683.8483199477196,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,1.0,81,29.865471065044403,-12.02513176202774,163.63722717761993,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,EOL-productivity elasticity,2.0,81,25.59755426645279,-65.39156359434128,244.53150582313538,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,0.5,81,27.01822417974472,-10.80773240327835,439.5927299261093,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,1.0,81,30.858541131019592,-20.076373040676117,232.72340816259384,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,EOL-productivity elasticity,2.0,81,44.70324045419693,-33.50950366258621,441.94171595573425,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,0.5,81,28.797254621982574,-23.320895552635193,313.5806609392166,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,1.0,81,65.89706617593765,-17.448852598667145,820.0558096170425,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,2.0,EOL-productivity elasticity,2.0,81,26.22993528842926,-22.65156465768814,496.668692946434,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,0.5,81,7.055023908615112,-26.562891125679016,84.30537950992584,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,1.0,81,27.062307238578796,-10.428250789642334,91.53169655799866,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,0.5,Metal-substitution elasticity,2.0,81,96.12555426359177,-65.39156359434128,683.8483199477196,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,0.5,81,6.384266376495361,-33.50950366258621,310.26023066043854,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,1.0,81,28.619378209114075,-11.056396722793579,441.94171595573425,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,1.0,Metal-substitution elasticity,2.0,81,99.39803355932236,46.07972311973572,439.5927299261093,primary_metal_saving
recycling_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,0.5,81,5.3054487109184265,-23.320895552635193,109.94539737701416,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,1.0,81,32.857240080833435,-4.584678828716278,820.0558096170425,parameter_dependent
recycling_support,0.5,EOL-allocation elasticity,2.0,Metal-substitution elasticity,2.0,81,95.64595472812653,60.00600981712341,353.55459839105606,primary_metal_saving
recycling_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,0.5,81,6.384266376495361,-23.320895552635193,89.11758697032928,parameter_dependent
recycling_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,1.0,81,27.062307238578796,1.793977975845337,372.21249002218246,primary_metal_saving
recycling_support,0.5,EOL-productivity elasticity,0.5,Metal-substitution elasticity,2.0,81,93.8440090417862,46.07972311973572,683.8483199477196,primary_metal_saving
recycling_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,0.5,81,5.56360924243927,-20.076373040676117,109.94539737701416,parameter_dependent
recycling_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,1.0,81,32.50184327363968,-1.8806614875793457,820.0558096170425,parameter_dependent
recycling_support,0.5,EOL-productivity elasticity,1.0,Metal-substitution elasticity,2.0,81,99.92667192220688,56.751379907131195,215.6678558588028,primary_metal_saving
recycling_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,0.5,81,6.739177703857422,-33.50950366258621,310.26023066043854,parameter_dependent
recycling_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,1.0,81,25.937208473682404,-11.056396722793579,496.668692946434,parameter_dependent
recycling_support,0.5,EOL-productivity elasticity,2.0,Metal-substitution elasticity,2.0,81,100.02497178316116,-65.39156359434128,353.55459839105606,parameter_dependent
recycling_support,1.0,Armington elasticity,0.5,CET transformation elasticity,0.5,81,97.34593617916107,10.986721634864807,1494.1679919362068,primary_metal_saving
recycling_support,1.0,Armington elasticity,0.5,CET transformation elasticity,1.0,81,80.1943873167038,4.880173742771149,815.2813611030579,primary_metal_saving
recycling_support,1.0,Armington elasticity,0.5,CET transformation elasticity,2.0,81,57.053159952163696,-27.168857276439667,529.1654044389725,parameter_dependent
